,id,latitude,longitude,name,opening_hours,rating,utc_offset,open_at_hour_0_day_0,open_at_hour_1_day_0,open_at_hour_2_day_0,open_at_hour_3_day_0,open_at_hour_4_day_0,open_at_hour_5_day_0,open_at_hour_6_day_0,open_at_hour_7_day_0,open_at_hour_8_day_0,open_at_hour_9_day_0,open_at_hour_10_day_0,open_at_hour_11_day_0,open_at_hour_12_day_0,open_at_hour_13_day_0,open_at_hour_14_day_0,open_at_hour_15_day_0,open_at_hour_16_day_0,open_at_hour_17_day_0,open_at_hour_18_day_0,open_at_hour_19_day_0,open_at_hour_20_day_0,open_at_hour_21_day_0,open_at_hour_22_day_0,open_at_hour_23_day_0,open_at_hour_0_day_1,open_at_hour_1_day_1,open_at_hour_2_day_1,open_at_hour_3_day_1,open_at_hour_4_day_1,open_at_hour_5_day_1,open_at_hour_6_day_1,open_at_hour_7_day_1,open_at_hour_8_day_1,open_at_hour_9_day_1,open_at_hour_10_day_1,open_at_hour_11_day_1,open_at_hour_12_day_1,open_at_hour_13_day_1,open_at_hour_14_day_1,open_at_hour_15_day_1,open_at_hour_16_day_1,open_at_hour_17_day_1,open_at_hour_18_day_1,open_at_hour_19_day_1,open_at_hour_20_day_1,open_at_hour_21_day_1,open_at_hour_22_day_1,open_at_hour_23_day_1,open_at_hour_0_day_2,open_at_hour_1_day_2,open_at_hour_2_day_2,open_at_hour_3_day_2,open_at_hour_4_day_2,open_at_hour_5_day_2,open_at_hour_6_day_2,open_at_hour_7_day_2,open_at_hour_8_day_2,open_at_hour_9_day_2,open_at_hour_10_day_2,open_at_hour_11_day_2,open_at_hour_12_day_2,open_at_hour_13_day_2,open_at_hour_14_day_2,open_at_hour_15_day_2,open_at_hour_16_day_2,open_at_hour_17_day_2,open_at_hour_18_day_2,open_at_hour_19_day_2,open_at_hour_20_day_2,open_at_hour_21_day_2,open_at_hour_22_day_2,open_at_hour_23_day_2,open_at_hour_0_day_3,open_at_hour_1_day_3,open_at_hour_2_day_3,open_at_hour_3_day_3,open_at_hour_4_day_3,open_at_hour_5_day_3,open_at_hour_6_day_3,open_at_hour_7_day_3,open_at_hour_8_day_3,open_at_hour_9_day_3,open_at_hour_10_day_3,open_at_hour_11_day_3,open_at_hour_12_day_3,open_at_hour_13_day_3,open_at_hour_14_day_3,open_at_hour_15_day_3,open_at_hour_16_day_3,open_at_hour_17_day_3,open_at_hour_18_day_3,open_at_hour_19_day_3,open_at_hour_20_day_3,open_at_hour_21_day_3,open_at_hour_22_day_3,open_at_hour_23_day_3,open_at_hour_0_day_4,open_at_hour_1_day_4,open_at_hour_2_day_4,open_at_hour_3_day_4,open_at_hour_4_day_4,open_at_hour_5_day_4,open_at_hour_6_day_4,open_at_hour_7_day_4,open_at_hour_8_day_4,open_at_hour_9_day_4,open_at_hour_10_day_4,open_at_hour_11_day_4,open_at_hour_12_day_4,open_at_hour_13_day_4,open_at_hour_14_day_4,open_at_hour_15_day_4,open_at_hour_16_day_4,open_at_hour_17_day_4,open_at_hour_18_day_4,open_at_hour_19_day_4,open_at_hour_20_day_4,open_at_hour_21_day_4,open_at_hour_22_day_4,open_at_hour_23_day_4,open_at_hour_0_day_5,open_at_hour_1_day_5,open_at_hour_2_day_5,open_at_hour_3_day_5,open_at_hour_4_day_5,open_at_hour_5_day_5,open_at_hour_6_day_5,open_at_hour_7_day_5,open_at_hour_8_day_5,open_at_hour_9_day_5,open_at_hour_10_day_5,open_at_hour_11_day_5,open_at_hour_12_day_5,open_at_hour_13_day_5,open_at_hour_14_day_5,open_at_hour_15_day_5,open_at_hour_16_day_5,open_at_hour_17_day_5,open_at_hour_18_day_5,open_at_hour_19_day_5,open_at_hour_20_day_5,open_at_hour_21_day_5,open_at_hour_22_day_5,open_at_hour_23_day_5,open_at_hour_0_day_6,open_at_hour_1_day_6,open_at_hour_2_day_6,open_at_hour_3_day_6,open_at_hour_4_day_6,open_at_hour_5_day_6,open_at_hour_6_day_6,open_at_hour_7_day_6,open_at_hour_8_day_6,open_at_hour_9_day_6,open_at_hour_10_day_6,open_at_hour_11_day_6,open_at_hour_12_day_6,open_at_hour_13_day_6,open_at_hour_14_day_6,open_at_hour_15_day_6,open_at_hour_16_day_6,open_at_hour_17_day_6,open_at_hour_18_day_6,open_at_hour_19_day_6,open_at_hour_20_day_6,open_at_hour_21_day_6,open_at_hour_22_day_6,open_at_hour_23_day_6,nb_checkins_by_user_u-1,nb_checkins_by_user_u-2,nb_checkins_by_user_u-3,nb_checkins_by_user_u-4,nb_checkins_by_user_u-5,nb_checkins_by_user_u-6,nb_checkins_by_user_u-7,nb_checkins_by_user_u-8,nb_checkins_by_user_u-9,nb_checkins_by_user_u-10,nb_checkins_by_user_u-11,nb_checkins_by_user_u-12,nb_checkins_by_user_u-13,nb_checkins_by_user_u-14,nb_checkins_by_user_u-15,nb_checkins_by_user_u-16,nb_checkins_by_user_u-17,nb_checkins_total
819,ChIJZwVCxRFu5kcRELKqquM2AHo,48.869265000000006,2.3559947999999995,Sté Miffret,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,ChIJSdPUOQ5u5kcRwsDhFRqqJQM,48.8692642,2.358079500000001,Chameleon Restaurant,"{'0': [], '1': [{'_1': 12.25, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '2': [{'_1': 12.25, '_2': 14.5}, {'_1': 19.5, '_2': 23.0}], '3': [{'_1': 12.25, '_2': 14.5}, {'_1': 19.5, '_2': 23.0}], '4': [{'_1': 12.25, '_2': 14.5}, {'_1': 19.5, '_2': 23.0}], '5': [{'_1': 12.25, '_2': 14.5}, {'_1': 19.5, '_2': 23.0}], '6': [{'_1': 19.5, '_2': 23.5}]}",4.2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,ChIJQ594hRlu5kcRAT2lW4Paybc,48.864366499999996,2.3500946,Hong Kong Fast Food,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,ChIJB28X9g9u5kcRVcNNgjg85A0,48.8660117,2.3574577000000003,Rusidda - Epicerie fine,"{'0': [], '1': [], '2': [{'_1': 11.0, '_2': 20.0}], '3': [{'_1': 11.0, '_2': 20.0}], '4': [{'_1': 11.0, '_2': 20.0}], '5': [{'_1': 11.0, '_2': 22.0}], '6': [{'_1': 11.0, '_2': 22.0}]}",4.8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,ChIJqYjYjmFl5kcR7pwl40B4704,48.88238270000001,2.2772356,Boulangerie Gélin Neuilly,"{'0': [{'_1': 7.0, '_2': 20.0}], '1': [{'_1': 7.0, '_2': 20.0}], '2': [{'_1': 7.0, '_2': 20.0}], '3': [], '4': [{'_1': 7.0, '_2': 20.0}], '5': [{'_1': 7.0, '_2': 20.0}], '6': [{'_1': 7.0, '_2': 20.0}]}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,ChIJscs_yQBy5kcRdNmWTGD0EBs,48.8541844,2.371970199999999,Yushima,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",1.7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,ChIJRel3nXRy5kcR9bFYmEDNZho,48.85028200000001,2.3908848999999996,M.T. Et Fils,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,ChIJm5x_uRtu5kcR6K4ob3ACnFI,48.8628277,2.3523732999999996,Trois Fois Plus De Piment,"{'0': [{'_1': 12.0, '_2': 15.0}, {'_1': 18.75, '_2': 23.0}], '1': [], '2': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '6': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}]}",4.4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
827,ChIJ8SmuHDdu5kcR8LYAN551kuk,48.873074100000004,2.330408100000001,Sadaharu Aoki,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,ChIJF_zBxsNt5kcRxPdbq51IaIo,48.8789318,2.3845617999999993,Ouzerie de paris,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",2.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,ChIJKdeJzhNu5kcRJvxWn3fsN7g,48.8719066,2.3536314,Le Daily Syrien,"{'0': [{'_1': 11.5, '_2': 20.0}], '1': [{'_1': 11.5, '_2': 20.0}], '2': [{'_1': 11.5, '_2': 24.0}], '3': [{'_1': 11.5, '_2': 24.0}], '4': [{'_1': 11.5, '_2': 24.0}], '5': [{'_1': 11.5, '_2': 24.0}], '6': [{'_1': 11.5, '_2': 24.0}]}",4.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,ChIJ0xcI5jZu5kcRd_eRSgAeQFI,48.8730856,2.330250899999999,Dalloyau,"{'0': [], '1': [{'_1': 8.5, '_2': 21.5}], '2': [{'_1': 8.5, '_2': 21.5}], '3': [{'_1': 8.5, '_2': 21.5}], '4': [{'_1': 8.5, '_2': 21.5}], '5': [{'_1': 8.5, '_2': 21.5}], '6': [{'_1': 8.5, '_2': 21.5}]}",4.2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,ChIJ449yaxJu5kcR2Kp0QN2iKyo,48.8727232,2.3545488,Le Château d'Eau,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [{'_1': 7.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}]}",4.2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,ChIJsbf6URJu5kcRbLnc8iqFGps,48.87311029999999,2.3547116000000003,Papelli Fbg Saint Denis,"{'0': [], '1': [{'_1': 6.0, '_2': 22.0}], '2': [{'_1': 6.0, '_2': 22.0}], '3': [{'_1': 6.0, '_2': 22.0}], '4': [{'_1': 6.0, '_2': 22.0}], '5': [{'_1': 6.0, '_2': 22.0}], '6': [{'_1': 6.0, '_2': 22.0}]}",4.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,ChIJv2EfEeht5kcRsu0y8IUCYxY,48.8747954,2.380684099999999,La Petite Capsule,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [], '2': [{'_1': 17.5, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.5, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.5, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.5, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.5, '_2': 24.0}]}",5.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,ChIJVxHkCQtu5kcRcTkKFv3-6nI,48.8734526,2.364633,Carmen Ragosta Mode & Cuisine,"{'0': [{'_1': 11.5, '_2': 19.5}], '1': [], '2': [], '3': [{'_1': 11.5, '_2': 19.5}], '4': [{'_1': 11.5, '_2': 19.5}], '5': [{'_1': 11.5, '_2': 19.5}], '6': [{'_1': 11.5, '_2': 19.5}]}",4.7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,ChIJATLvSCNy5kcRbWbnwjOckeM,48.8314674,2.3755393,Guinguette Numerique,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,ChIJuTjYw0xu5kcRCzMJ8DRxV1g,48.88336949999999,2.3253862,La Récolte,"{'0': [{'_1': 10.0, '_2': 13.0}], '1': [{'_1': 10.0, '_2': 20.5}], '2': [{'_1': 10.0, '_2': 20.5}], '3': [{'_1': 10.0, '_2': 20.5}], '4': [{'_1': 10.0, '_2': 20.5}], '5': [{'_1': 10.0, '_2': 20.5}], '6': [{'_1': 9.0, '_2': 20.5}]}",4.9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,ChIJeYRSL9lx5kcRjX9vzA_XDlc,48.853433,2.337971,YOOM dim sum,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
