,id,latitude,longitude,name,opening_hours,rating,utc_offset
572,ChIJX1-dVBBu5kcRiga19PxzXEs,48.86850019999999,2.354259299999999,Deux Point Zéro,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [], '2': [{'_1': 17.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}]}",4.3,60
573,ChIJn0iJoxdu5kcRq9iphrSUVvI,48.86780619999999,2.3481908,Boulangerie Terroir D'avenir,"{'0': [{'_1': 8.0, '_2': 13.5}], '1': [], '2': [{'_1': 8.0, '_2': 20.0}], '3': [{'_1': 8.0, '_2': 20.0}], '4': [{'_1': 8.0, '_2': 20.0}], '5': [{'_1': 8.0, '_2': 20.0}], '6': [{'_1': 8.0, '_2': 19.5}]}",4.3,60
574,ChIJ3ebZcg5u5kcRCU5fJiq14mE,48.8705942,2.3584537,Miam,"{'0': [], '1': [{'_1': 11.5, '_2': 15.0}], '2': [{'_1': 11.5, '_2': 15.0}], '3': [{'_1': 11.5, '_2': 15.0}], '4': [{'_1': 11.5, '_2': 15.0}], '5': [{'_1': 11.5, '_2': 15.0}], '6': []}",4.0,60
575,ChIJp062WQVu5kcRml-MvfDkjng,48.8658806,2.3574582,Boulangerie-Patisserie By CD,"{'0': [], '1': [{'_1': 6.5, '_2': 20.5}], '2': [{'_1': 6.5, '_2': 20.5}], '3': [{'_1': 6.5, '_2': 20.5}], '4': [{'_1': 6.5, '_2': 20.5}], '5': [{'_1': 6.5, '_2': 20.5}], '6': [{'_1': 6.5, '_2': 20.5}]}",4.1,60
576,ChIJHxmKuxFu5kcRdbCwzauSQYs,48.8701132,2.3550303,Hippo Gestion Et Cie,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
577,ChIJQ1knoC9u5kcRg-vwKbGRdAI,48.86412259999999,2.3324625,perpette les oies,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
578,ChIJ0xlSvRNu5kcRTK2lGHNRbJY,48.8730835,2.353101699999999,Maison Bon,"{'0': [], '1': [{'_1': 8.0, '_2': 17.0}], '2': [{'_1': 8.0, '_2': 17.0}], '3': [{'_1': 8.0, '_2': 17.0}], '4': [{'_1': 8.0, '_2': 17.0}], '5': [{'_1': 8.0, '_2': 17.0}], '6': []}",4.6,60
579,ChIJueorpxdu5kcRRDlA6P93tDU,48.867793,2.34808,Thaïsil,"{'0': [], '1': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.5}], '2': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.5}], '3': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.5}], '4': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.5}], '5': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.5}], '6': [{'_1': 19.0, '_2': 22.5}]}",4.1,60
580,ChIJuT-z7pBx5kcRKXE-fueU5T0,48.8275578,2.349442,Exploitation Etablissements Pereira SARL,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
581,ChIJO8mGTgpu5kcRvP4vvFRygVg,48.87261229999999,2.365875,cinebrousse,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
582,ChIJYauphhlu5kcREzG0hR6pnJA,48.8640017,2.3503816,Turbigo Sandwich,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",2.8,60
583,ChIJgZ2dSxJu5kcRPYUHtpkb6AY,48.8726623,2.3544364,Pizza Grill Istanbul,"{'0': [{'_1': 12.0, '_2': 23.0}], '1': [{'_1': 12.0, '_2': 23.0}], '2': [{'_1': 12.0, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 23.0}], '6': [{'_1': 12.0, '_2': 23.0}]}",4.3,60
584,ChIJS_VTB2Fl5kcR4TNkTaXC0l4,48.8805551,2.27626,Kusmi Tea - Neuilly,"{'0': [], '1': [], '2': [{'_1': 11.0, '_2': 15.0}, {'_1': 16.0, '_2': 19.0}], '3': [{'_1': 11.0, '_2': 15.0}, {'_1': 16.0, '_2': 19.0}], '4': [{'_1': 11.0, '_2': 15.0}, {'_1': 16.0, '_2': 19.0}], '5': [{'_1': 11.0, '_2': 15.0}, {'_1': 16.0, '_2': 19.0}], '6': [{'_1': 11.0, '_2': 13.0}, {'_1': 14.0, '_2': 19.0}]}",5.0,60
585,ChIJ3aKgCQ9u5kcRkPPCe4SpuXA,48.86770079999999,2.3596784,The Beast,"{'0': [], '1': [], '2': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.0, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.0, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.0, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.0, '_2': 23.0}], '6': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.0, '_2': 23.0}]}",4.4,60
586,ChIJi22YEhlu5kcRy0iT8-Tmv7Y,48.8629426,2.3496027,Le Genereux,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.7,60
587,ChIJY93KcRlu5kcRUs3LTm9XEXI,48.8631327,2.3499632,Theores,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
588,ChIJx2y4Qa5v5kcRSJRPBhR98Dk,48.8884033,2.3175587,LE COSTAUD DES BATIGNOLLES,"{'0': [], '1': [{'_1': 19.0, '_2': 22.5}], '2': [{'_1': 19.0, '_2': 22.5}], '3': [{'_1': 19.0, '_2': 22.5}], '4': [{'_1': 19.0, '_2': 22.5}], '5': [{'_1': 19.0, '_2': 22.5}], '6': [{'_1': 19.0, '_2': 22.5}]}",4.3,60
589,ChIJX9-CR-Zt5kcRB1JoDWVWxrQ,48.8723287,2.3784435,Sadi Sadi,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
590,ChIJHzqjEhNu5kcRerYncazSKIc,48.8743407,2.3530591,Le Look,"{'0': [], '1': [{'_1': 9.5, '_2': 16.0}], '2': [{'_1': 9.5, '_2': 16.0}], '3': [{'_1': 9.5, '_2': 16.0}], '4': [{'_1': 9.5, '_2': 16.0}, {'_1': 19.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.0}, {'_1': 9.5, '_2': 16.0}], '6': []}",4.1,60
591,ChIJxQeftgpu5kcR-D1yvej3r3Q,48.8733988,2.3646421,DonAntónia,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
592,ChIJ8XRxsa9v5kcR-L_akTC4MHk,48.8887842,2.3159405,Chez Christophe - Bar - Grill - Restaurant,"{'0': [{'_1': 9.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 1.0}, {'_1': 7.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 1.0}, {'_1': 7.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 1.0}, {'_1': 7.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.0}, {'_1': 7.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.0, '_2': 24.0}]}",4.2,60
593,ChIJl0vA_xlu5kcRZMkUOMVL1n8,48.8654199,2.3503807,La Lambada,"{'0': [{'_1': 10.5, '_2': 18.5}], '1': [{'_1': 7.5, '_2': 21.5}], '2': [{'_1': 7.5, '_2': 23.5}], '3': [{'_1': 7.5, '_2': 21.5}], '4': [{'_1': 7.5, '_2': 21.5}], '5': [{'_1': 7.5, '_2': 23.5}], '6': [{'_1': 8.0, '_2': 21.5}]}",0.0,60
594,ChIJpxdV1X1MHRURqf6jYQu5y9w,32.0776304,34.7687325,Red Meat,"{'0': [{'_1': 10.0, '_2': 24.0}], '1': [{'_1': 0.0, '_2': 3.0}, {'_1': 10.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 3.0}, {'_1': 10.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 3.0}, {'_1': 10.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 3.0}, {'_1': 10.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 3.0}], '6': []}",3.2,120
595,ChIJKY6xOtlx5kcRc_O8WVzb5VY,48.85343289999999,2.3378336,La Grande Crèmerie,"{'0': [{'_1': 18.5, '_2': 24.0}], '1': [{'_1': 18.5, '_2': 24.0}], '2': [{'_1': 12.0, '_2': 14.0}, {'_1': 18.5, '_2': 24.0}], '3': [{'_1': 12.0, '_2': 14.0}, {'_1': 18.5, '_2': 24.0}], '4': [{'_1': 12.0, '_2': 14.0}, {'_1': 18.5, '_2': 24.0}], '5': [{'_1': 12.0, '_2': 14.0}, {'_1': 18.5, '_2': 24.0}], '6': [{'_1': 18.5, '_2': 24.0}]}",4.6,60
596,ChIJFzaCRxBu5kcRwm7rDCJpf10,48.86785030000001,2.3551633,Bistrot Jamon Jamon - Paris Saint-Martin,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [], '2': [{'_1': 10.0, '_2': 24.0}], '3': [{'_1': 10.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 10.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 10.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 10.0, '_2': 24.0}]}",4.2,60
597,ChIJwWgysxNu5kcRv61CmAZop3A,48.87276620000001,2.3541959,Boulangerie AYEB,"{'0': [{'_1': 6.5, '_2': 21.0}], '1': [{'_1': 6.5, '_2': 21.0}], '2': [{'_1': 6.5, '_2': 21.0}], '3': [], '4': [{'_1': 6.5, '_2': 21.0}], '5': [{'_1': 6.5, '_2': 21.0}], '6': [{'_1': 6.5, '_2': 21.0}]}",5.0,60
598,ChIJCXmlGDpu5kcR2QojU-cncJE,48.871073,2.335768,Le vénitien,"{'0': [{'_1': 8.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 8.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 8.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 8.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 8.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 8.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 8.0, '_2': 24.0}]}",3.7,60
599,ChIJJXXUkxNu5kcRks9tbUHqJDU,48.8727172,2.3522225,La ferme de Charles,"{'0': [{'_1': 11.0, '_2': 16.0}], '1': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '2': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 24.0}], '6': [{'_1': 12.0, '_2': 16.0}, {'_1': 19.0, '_2': 24.0}]}",3.9,60
600,ChIJ9_n_x2Fl5kcROTKtjeLnOwk,48.8808508,2.2776434,Casta-Opera,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
601,ChIJTZ2YGw9u5kcRisjdTtXXzTQ,48.8680957,2.3604073,Sage House,"{'0': [{'_1': 19.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}], '2': [], '3': [{'_1': 19.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 19.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 19.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 19.0, '_2': 24.0}]}",3.1,60
602,ChIJ3UpGTRBu5kcRNM1_LHanM7Y,48.868598,2.354778,La Linguere Restaurant,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.5,60
603,ChIJ1dznH6ZqHRURp9pG06W3SH4,32.3317688,34.8515561,Restaurant Legend LEGEND CUISINE & BAR,"{'0': [{'_1': 7.0, '_2': 22.5}], '1': [{'_1': 7.0, '_2': 22.5}], '2': [{'_1': 7.0, '_2': 22.5}], '3': [{'_1': 7.0, '_2': 22.5}], '4': [{'_1': 7.0, '_2': 22.5}], '5': [{'_1': 7.0, '_2': 14.0}], '6': [{'_1': 19.5, '_2': 23.0}]}",4.0,120
604,ChIJ5ziH2KdqHRURUSWbBUwNWFM,32.329752,34.851254,Bistro Jacky,"{'0': [{'_1': 11.0, '_2': 24.0}], '1': [{'_1': 11.0, '_2': 24.0}], '2': [{'_1': 11.0, '_2': 24.0}], '3': [{'_1': 11.0, '_2': 24.0}], '4': [{'_1': 11.0, '_2': 24.0}], '5': [], '6': []}",4.9,120
605,ChIJ__8v_BBu5kcRHBdnmxigkes,48.86843289999999,2.353506899999999,Habib,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
606,ChIJZ8XQQZpy5kcR0Duec9cJ52g,48.8459248,2.4262423,algues et citron,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
607,ChIJBU6Grtfd4EcRy-o9ARKjVvQ,49.4435095,1.0942815,Citizen coffee,"{'0': [{'_1': 10.0, '_2': 19.0}], '1': [{'_1': 9.0, '_2': 19.0}], '2': [{'_1': 9.0, '_2': 19.0}], '3': [{'_1': 9.0, '_2': 19.0}], '4': [{'_1': 9.0, '_2': 19.0}], '5': [{'_1': 9.0, '_2': 19.0}], '6': [{'_1': 9.0, '_2': 19.0}]}",4.2,60
608,ChIJg7gG9Blu5kcRdp_Pf0lybhU,48.8652254,2.3505487,La Cordonnerie,"{'0': [{'_1': 9.0, '_2': 14.0}], '1': [{'_1': 9.0, '_2': 14.0}], '2': [{'_1': 9.0, '_2': 14.0}], '3': [{'_1': 9.0, '_2': 14.0}], '4': [{'_1': 9.0, '_2': 14.0}], '5': [{'_1': 9.0, '_2': 14.0}], '6': [{'_1': 9.0, '_2': 14.0}]}",4.0,60
609,ChIJD9sZRQ9u5kcR-Y-mPT3dUEQ,48.866673,2.361355,LAULAUX23,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
610,ChIJQfGO_T1u5kcR0eEskdBesJM,48.87132400000001,2.345498000000001,Francesca,"{'0': [{'_1': 10.0, '_2': 18.0}], '1': [{'_1': 10.0, '_2': 19.0}], '2': [{'_1': 10.0, '_2': 22.0}], '3': [{'_1': 10.0, '_2': 22.0}], '4': [{'_1': 10.0, '_2': 22.0}], '5': [{'_1': 10.0, '_2': 22.0}], '6': [{'_1': 10.0, '_2': 22.0}]}",2.4,60
611,ChIJ10w-zwBy5kcR74mvO9ceIEM,48.8540232,2.3717803,Sahara et Heather,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
612,ChIJdSZDxgBy5kcRGrs8-AEKmCY,48.8542213,2.371568700000001,Le Monde des Grillades,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.1,60
613,ChIJjfZdPk1u5kcRqfJsyU_jrgw,48.8852951,2.3256535,Buzkashi Restaurant,"{'0': [], '1': [{'_1': 19.0, '_2': 22.75}], '2': [{'_1': 19.0, '_2': 22.75}], '3': [{'_1': 19.0, '_2': 22.75}], '4': [{'_1': 19.0, '_2': 22.75}], '5': [{'_1': 19.0, '_2': 22.75}], '6': [{'_1': 19.0, '_2': 22.75}]}",4.7,60
614,ChIJwZDgCRRu5kcRwXH5Y21IvLw,48.87238679999999,2.3513112,Happy Dining,"{'0': [{'_1': 8.0, '_2': 23.5}], '1': [{'_1': 8.0, '_2': 23.5}], '2': [{'_1': 8.0, '_2': 23.5}], '3': [{'_1': 8.0, '_2': 23.5}], '4': [{'_1': 8.0, '_2': 23.5}], '5': [{'_1': 8.0, '_2': 23.5}], '6': [{'_1': 8.0, '_2': 23.5}]}",1.0,60
615,ChIJp7Z2u3Ry5kcR0-CxllIUufQ,48.8509884,2.389902299999999,Les Petits ruisseaux,"{'0': [], '1': [], '2': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '3': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '4': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '5': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '6': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}]}",4.8,60
616,ChIJ0XF_kGFl5kcR9pHs14LvTSA,48.8820226,2.2770942,Fafa,"{'0': [{'_1': 10.0, '_2': 21.0}], '1': [{'_1': 10.0, '_2': 21.0}], '2': [{'_1': 10.0, '_2': 21.0}], '3': [{'_1': 10.0, '_2': 21.0}], '4': [{'_1': 10.0, '_2': 21.0}], '5': [{'_1': 10.0, '_2': 21.0}], '6': [{'_1': 10.0, '_2': 21.0}]}",4.0,60
617,ChIJJzaVTq5v5kcRv6PBxVI23-s,48.88868139999999,2.3166724,Cinecitta,"{'0': [], '1': [{'_1': 11.25, '_2': 15.5}, {'_1': 18.5, '_2': 24.0}], '2': [{'_1': 11.25, '_2': 15.5}, {'_1': 18.5, '_2': 24.0}], '3': [{'_1': 11.25, '_2': 15.5}, {'_1': 18.5, '_2': 24.0}], '4': [{'_1': 11.25, '_2': 15.5}, {'_1': 18.5, '_2': 24.0}], '5': [{'_1': 11.25, '_2': 15.5}, {'_1': 18.5, '_2': 24.0}], '6': [{'_1': 11.25, '_2': 15.5}, {'_1': 18.5, '_2': 24.0}]}",3.9,60
618,ChIJtUdOdHNu5kcRtd2zA-JUJJY,48.87005,2.3560121,Le Comptoir des Artistes,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.2,60
619,ChIJnbbCtBNu5kcRclNOor72Tnw,48.87243590000001,2.3539628,Le Mouton Blanc,"{'0': [{'_1': 8.5, '_2': 24.0}, {'_1': 0.0, '_2': 1.75}], '1': [{'_1': 0.0, '_2': 0.5}, {'_1': 7.5, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 1.75}, {'_1': 7.5, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 1.75}, {'_1': 7.5, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 1.75}, {'_1': 7.5, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.75}, {'_1': 7.5, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 1.75}, {'_1': 8.5, '_2': 24.0}]}",0.0,60
620,ChIJfZ59ERlu5kcRq_C6Cx1T8NE,48.8629133,2.348884200000001,Vieux Léon,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [{'_1': 14.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 14.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 14.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 14.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 14.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 14.0, '_2': 24.0}]}",4.1,60
621,ChIJq5DhQ65v5kcROrWQq097NPw,48.8886084,2.3173271,Da Zavola,"{'0': [], '1': [], '2': [{'_1': 11.0, '_2': 22.0}], '3': [{'_1': 11.0, '_2': 22.0}], '4': [{'_1': 11.0, '_2': 22.0}], '5': [{'_1': 11.0, '_2': 22.0}], '6': [{'_1': 11.0, '_2': 22.0}]}",4.5,60
622,ChIJO3NWoRdu5kcRkngLJvZXT2I,48.8677851,2.3477595,Nest,"{'0': [], '1': [{'_1': 9.0, '_2': 15.0}], '2': [{'_1': 9.0, '_2': 15.0}], '3': [{'_1': 9.0, '_2': 15.0}], '4': [{'_1': 9.0, '_2': 15.0}], '5': [{'_1': 9.0, '_2': 15.0}], '6': [{'_1': 9.0, '_2': 15.0}]}",4.5,60
623,ChIJUUVgpBdu5kcRotb0q-T0So0,48.86787469999999,2.3477136,Jean Hwang Carrant,"{'0': [], '1': [], '2': [{'_1': 11.0, '_2': 19.0}], '3': [{'_1': 11.0, '_2': 19.0}], '4': [{'_1': 11.0, '_2': 19.0}], '5': [{'_1': 11.0, '_2': 19.0}], '6': [{'_1': 11.0, '_2': 19.0}]}",4.6,60
624,ChIJ9QYcnRBu5kcRjdgPVDwaSIM,48.86635589999999,2.3529174,Noble Desserts France,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
625,ChIJ_b5fhw5u5kcRS06aI_TWB4k,48.870633,2.3597156,BANETTE Artisan Boulanger,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",2.0,60
626,ChIJS1WBuWBC5kcRibp5j_x2wtM,49.0368495,2.3416106,Société Fouch,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
627,ChIJ-SXaCBlu5kcRuyQ1jenXNNk,48.863414,2.3488252,Perle à Pain Pain,"{'0': [], '1': [{'_1': 10.5, '_2': 16.0}], '2': [{'_1': 10.5, '_2': 16.0}], '3': [{'_1': 10.5, '_2': 16.0}], '4': [{'_1': 10.5, '_2': 16.0}], '5': [{'_1': 10.5, '_2': 16.0}], '6': [{'_1': 10.5, '_2': 16.0}]}",2.0,60
628,ChIJIS4oaBFu5kcRR0s8AJiVgnw,48.8702671,2.3527614,Genç Urfa Dürüm,"{'0': [{'_1': 10.25, '_2': 23.0}], '1': [], '2': [{'_1': 10.25, '_2': 23.0}], '3': [{'_1': 10.25, '_2': 23.0}], '4': [{'_1': 10.25, '_2': 23.0}], '5': [{'_1': 10.25, '_2': 23.0}], '6': [{'_1': 10.25, '_2': 23.0}]}",4.5,60
629,ChIJx1JClgtu5kcRJZVnQGD_U40,48.8723701,2.363963,Mukura,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.0,60
630,ChIJT7corF9C5kcRDMNvMStGUhE,49.03996419999999,2.3394014,Le Nouveau Wok Palace,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.8,60
631,ChIJGarTMVhC5kcRL5lr5wDxj5s,49.0443163,2.3463394,Les Aventuriers,"{'0': [{'_1': 12.0, '_2': 18.0}, {'_1': 0.0, '_2': 2.5}], '1': [{'_1': 12.0, '_2': 16.0}], '2': [{'_1': 12.0, '_2': 16.0}], '3': [{'_1': 12.0, '_2': 16.0}], '4': [{'_1': 12.0, '_2': 16.0}], '5': [{'_1': 12.0, '_2': 16.0}, {'_1': 20.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.5}, {'_1': 12.0, '_2': 16.0}, {'_1': 20.0, '_2': 24.0}]}",3.8,60
632,ChIJV_OlKNlx5kcR6gOrsR2_VIU,48.8535092,2.3378025,CRÊPERIE LA PETITE TOUR,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
633,ChIJhVqYJdlx5kcRvqWfxJE_7Es,48.8534026,2.3378238,Quattordici,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
634,ChIJb0Zv0Jty5kcRwT2xxcFIZOg,48.847533,2.427519,Yam Miam,"{'0': [{'_1': 18.0, '_2': 23.0}], '1': [{'_1': 11.0, '_2': 23.0}], '2': [{'_1': 11.0, '_2': 23.0}], '3': [{'_1': 11.0, '_2': 23.0}], '4': [{'_1': 11.0, '_2': 23.0}], '5': [{'_1': 11.0, '_2': 23.0}], '6': [{'_1': 11.0, '_2': 23.0}]}",4.5,60
635,ChIJMYFxUA5u5kcRJlMU7fqgj28,48.8691166,2.3589909,LE SAINT MARTIN,"{'0': [], '1': [{'_1': 7.5, '_2': 20.5}], '2': [{'_1': 7.5, '_2': 20.5}], '3': [{'_1': 7.5, '_2': 20.5}], '4': [{'_1': 7.5, '_2': 20.5}], '5': [{'_1': 7.5, '_2': 20.5}], '6': [{'_1': 8.5, '_2': 17.5}]}",0.0,60
636,ChIJ9wDUl3ly5kcR8t3okyximic,48.8512445,2.402229,Arkose Nation,"{'0': [{'_1': 9.0, '_2': 24.0}], '1': [{'_1': 8.0, '_2': 24.0}], '2': [{'_1': 8.0, '_2': 24.0}], '3': [{'_1': 8.0, '_2': 24.0}], '4': [{'_1': 8.0, '_2': 24.0}], '5': [{'_1': 8.0, '_2': 24.0}], '6': [{'_1': 9.0, '_2': 24.0}]}",4.6,60
637,ChIJc-9CzXly5kcRZUURdbi-H8Q,48.85252419999999,2.4011952,Nutrire,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
638,ChIJX7S7x3ly5kcRCzqFOUZ-s9A,48.85180190000001,2.4016074,Boulangerie Grace et Carlos de Amorin,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
639,ChIJpc9InBlu5kcRaySYMbxn9RQ,48.8638473,2.3497661,Best Food,"{'0': [{'_1': 11.5, '_2': 24.0}, {'_1': 0.0, '_2': 3.0}], '1': [{'_1': 0.0, '_2': 3.0}, {'_1': 11.5, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 3.0}, {'_1': 11.5, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 3.0}, {'_1': 11.5, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 3.0}, {'_1': 11.5, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 3.0}, {'_1': 11.5, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 3.0}, {'_1': 11.5, '_2': 24.0}]}",0.0,60
640,ChIJb52k7jZu5kcRlFyRbevg4ME,48.8731632,2.3303112,Mavrommátis,"{'0': [], '1': [{'_1': 8.5, '_2': 21.0}], '2': [{'_1': 8.5, '_2': 21.0}], '3': [{'_1': 8.5, '_2': 21.0}], '4': [{'_1': 8.5, '_2': 21.0}], '5': [{'_1': 8.5, '_2': 21.0}], '6': [{'_1': 8.5, '_2': 21.0}]}",2.0,60
641,ChIJo7avbltt5kcR5WngKjHZuV8,48.86303729999999,2.441846899999999,Au Plaisir du Pain,"{'0': [], '1': [{'_1': 6.0, '_2': 20.0}], '2': [{'_1': 6.0, '_2': 20.0}], '3': [{'_1': 6.0, '_2': 20.0}], '4': [{'_1': 6.0, '_2': 20.0}], '5': [{'_1': 6.0, '_2': 20.0}], '6': [{'_1': 6.0, '_2': 20.0}]}",3.5,60
